,EquationNumber,Equation,AnswerIsCorrect,Answer,CorrectAnswer
8334,eq_8334.jpeg,-93x + 90,0,30,0.12
8335,eq_8335.jpeg,77x - 98,1,0.17,0.17
8336,eq_8336.jpeg,68x + 18,0,82,-0.68
8337,eq_8337.jpeg,42x - 41,0,28,1.45
8338,eq_8338.jpeg,24x - 73,1,6.5,6.5
8339,eq_8339.jpeg,71x + 75,0,-42,-0.3
8340,eq_8340.jpeg,-42x - 60,0,-57,-2.98
8341,eq_8341.jpeg,-93x + 46,0,-60,0.65
8342,eq_8342.jpeg,-68x + 80,0,-89,0.5
8343,eq_8343.jpeg,67x - 29,0,-47,0.6
8344,eq_8344.jpeg,-19x - 64,0,-27,-1.84
8345,eq_8345.jpeg,13x + 2,0,-34,0.46
8346,eq_8346.jpeg,-11x - 37,0,38,-5.09
8347,eq_8347.jpeg,50x + 53,0,66,-1.2
8348,eq_8348.jpeg,-19x - 45,1,-0.95,-0.95
8349,eq_8349.jpeg,75x + 7,1,-1.09,-1.09
8350,eq_8350.jpeg,-70x + 75,1,1.29,1.29
8351,eq_8351.jpeg,63x - 16,0,43,0.79
8352,eq_8352.jpeg,82x + 40,0,-94,-1.43
8353,eq_8353.jpeg,64x - 16,1,-1.12,-1.12
8354,eq_8354.jpeg,74x - 24,1,-0.26,-0.26
8355,eq_8355.jpeg,-55x - 16,1,1.45,1.45
8356,eq_8356.jpeg,92x - 70,1,1.82,1.82
8357,eq_8357.jpeg,-20x - 35,0,-73,-2.45
8358,eq_8358.jpeg,10x + 71,1,-1.0,-1.0
8359,eq_8359.jpeg,-86x - 54,1,-1.28,-1.28
8360,eq_8360.jpeg,34x - 57,0,73,3.21
8361,eq_8361.jpeg,-71x - 23,1,-0.23,-0.23
8362,eq_8362.jpeg,89x - 30,1,0.17,0.17
8363,eq_8363.jpeg,96x - 95,1,-0.03,-0.03
8364,eq_8364.jpeg,-58x + 30,1,1.52,1.52
8365,eq_8365.jpeg,99x + 32,0,60,-0.97
8366,eq_8366.jpeg,63x + 11,0,-49,0.73
8367,eq_8367.jpeg,-30x - 61,1,-1.67,-1.67
8368,eq_8368.jpeg,44x - 56,0,-30,1.3
8369,eq_8369.jpeg,-64x - 83,0,68,-0.39
8370,eq_8370.jpeg,64x - 40,1,1.88,1.88
8371,eq_8371.jpeg,-99x - 52,0,52,0.03
8372,eq_8372.jpeg,-44x - 70,1,-2.91,-2.91
8373,eq_8373.jpeg,-50x - 11,1,0.6,0.6
8374,eq_8374.jpeg,-52x - 12,0,61,-1.35
8375,eq_8375.jpeg,-74x + 4,1,-1.2,-1.2
8376,eq_8376.jpeg,-27x - 40,0,10,-1.15
8377,eq_8377.jpeg,-77x - 98,0,-53,-1.88
8378,eq_8378.jpeg,63x + 72,1,-2.13,-2.13
8379,eq_8379.jpeg,93x - 49,0,95,0.16
8380,eq_8380.jpeg,-43x - 59,0,4,-2.09
8381,eq_8381.jpeg,-75x - 86,1,-1.76,-1.76
8382,eq_8382.jpeg,-56x + 62,1,-0.55,-0.55
8383,eq_8383.jpeg,-43x - 19,1,1.09,1.09
8384,eq_8384.jpeg,-93x + 23,0,-70,-0.46
8385,eq_8385.jpeg,70x - 47,1,0.8,0.8
8386,eq_8386.jpeg,88x - 76,0,-34,0.75
8387,eq_8387.jpeg,-54x + 56,1,2.19,2.19
8388,eq_8388.jpeg,7x - 1,0,69,4.0
8389,eq_8389.jpeg,64x + 74,0,-15,-2.44
8390,eq_8390.jpeg,15x - 50,1,2.13,2.13
8391,eq_8391.jpeg,68x + 43,1,0.47,0.47
8392,eq_8392.jpeg,-34x + 45,0,-55,3.74
8393,eq_8393.jpeg,-80x + 45,1,1.31,1.31
8394,eq_8394.jpeg,-90x + 54,0,-81,0.69
8395,eq_8395.jpeg,-66x - 69,0,-54,-1.61
8396,eq_8396.jpeg,-64x - 18,1,0.72,0.72
8397,eq_8397.jpeg,-97x - 31,1,-0.05,-0.05
8398,eq_8398.jpeg,-73x - 37,0,9,-1.21
8399,eq_8399.jpeg,31x + 98,1,-4.1,-4.1
8400,eq_8400.jpeg,99x - 92,1,0.47,0.47
8401,eq_8401.jpeg,54x - 3,0,59,1.46
8402,eq_8402.jpeg,-16x - 73,1,-5.5,-5.5
8403,eq_8403.jpeg,96x - 95,1,-0.01,-0.01
8404,eq_8404.jpeg,-94x - 52,0,43,0.35
8405,eq_8405.jpeg,50x - 98,0,-91,0.72
8406,eq_8406.jpeg,5x - 16,1,-5.8,-5.8
8407,eq_8407.jpeg,21x - 53,0,52,1.71
8408,eq_8408.jpeg,-82x - 56,1,0.21,0.21
8409,eq_8409.jpeg,34x + 15,0,-93,0.82
8410,eq_8410.jpeg,-49x + 7,1,0.16,0.16
8411,eq_8411.jpeg,-99x + 77,1,-0.16,-0.16
8412,eq_8412.jpeg,94x + 37,1,-0.48,-0.48
8413,eq_8413.jpeg,-89x - 14,1,-0.65,-0.65
8414,eq_8414.jpeg,-32x - 44,1,-2.56,-2.56
8415,eq_8415.jpeg,-71x - 31,0,-71,-0.46
8416,eq_8416.jpeg,-70x - 36,1,-0.99,-0.99
8417,eq_8417.jpeg,-7x - 23,1,1.57,1.57
8418,eq_8418.jpeg,65x - 19,0,28,0.43
8419,eq_8419.jpeg,79x + 22,0,-22,-1.15
8420,eq_8420.jpeg,98x + 78,0,-69,-0.04
8421,eq_8421.jpeg,-67x + 22,0,65,0.61
8422,eq_8422.jpeg,45x - 87,0,-86,1.42
8423,eq_8423.jpeg,25x + 18,1,-2.52,-2.52
8424,eq_8424.jpeg,-8x - 63,0,-11,-15.75
8425,eq_8425.jpeg,-90x + 89,0,-79,0.89
8426,eq_8426.jpeg,7x + 60,0,50,-9.86
8427,eq_8427.jpeg,11x + 27,1,-6.55,-6.55
8428,eq_8428.jpeg,64x - 22,1,0.47,0.47
8429,eq_8429.jpeg,93x - 93,1,-0.03,-0.03
8430,eq_8430.jpeg,-97x + 66,1,-0.28,-0.28
8431,eq_8431.jpeg,-19x - 42,0,50,-5.11
8432,eq_8432.jpeg,-57x - 33,1,-1.42,-1.42
8433,eq_8433.jpeg,43x - 17,1,-0.7,-0.7
8434,eq_8434.jpeg,-4x - 54,1,-9.0,-9.0
8435,eq_8435.jpeg,93x - 21,1,-0.63,-0.63
8436,eq_8436.jpeg,-79x + 84,0,-88,1.72
8437,eq_8437.jpeg,44x + 24,0,89,1.61
8438,eq_8438.jpeg,98x + 89,1,-0.95,-0.95
8439,eq_8439.jpeg,-90x + 36,0,-32,1.13
8440,eq_8440.jpeg,-45x + 35,0,-23,-0.42
8441,eq_8441.jpeg,-72x - 24,1,-0.39,-0.39
8442,eq_8442.jpeg,31x + 7,0,-40,1.1
8443,eq_8443.jpeg,-92x + 89,1,1.1,1.1
8444,eq_8444.jpeg,87x + 65,1,-1.44,-1.44
8445,eq_8445.jpeg,-12x - 21,1,5.33,5.33
8446,eq_8446.jpeg,23x + 89,1,-6.0,-6.0
8447,eq_8447.jpeg,64x + 6,0,-50,-1.41
8448,eq_8448.jpeg,-83x - 52,0,-93,-1.51
8449,eq_8449.jpeg,39x + 47,1,1.28,1.28
8450,eq_8450.jpeg,24x - 59,0,85,2.29
8451,eq_8451.jpeg,-23x - 21,0,-96,-0.43
8452,eq_8452.jpeg,-5x - 24,0,53,-24.2
8453,eq_8453.jpeg,-43x + 54,1,2.72,2.72
8454,eq_8454.jpeg,-54x - 41,0,36,-1.61
8455,eq_8455.jpeg,-37x + 53,0,93,0.7
8456,eq_8456.jpeg,69x - 72,0,-6,2.2
8457,eq_8457.jpeg,-43x - 22,1,-1.42,-1.42
8458,eq_8458.jpeg,82x + 15,0,-13,1.02
8459,eq_8459.jpeg,-88x + 17,0,66,0.1
8460,eq_8460.jpeg,84x + 65,0,-98,-0.44
8461,eq_8461.jpeg,31x + 50,0,98,1.32
8462,eq_8462.jpeg,4x - 85,1,42.75,42.75
8463,eq_8463.jpeg,58x + 22,0,-27,0.62
8464,eq_8464.jpeg,-17x + 49,0,67,-1.18
8465,eq_8465.jpeg,78x - 64,0,77,2.05
8466,eq_8466.jpeg,74x - 69,1,1.14,1.14
8467,eq_8467.jpeg,-79x + 93,0,-70,1.47
8468,eq_8468.jpeg,40x - 59,1,3.25,3.25
8469,eq_8469.jpeg,-41x - 9,0,-54,-0.12
8470,eq_8470.jpeg,-32x - 3,1,-0.91,-0.91
8471,eq_8471.jpeg,-21x + 13,0,94,5.29
8472,eq_8472.jpeg,85x + 12,1,0.99,0.99
8473,eq_8473.jpeg,97x - 39,0,-51,1.36
8474,eq_8474.jpeg,57x - 16,1,0.63,0.63
8475,eq_8475.jpeg,81x + 24,0,-75,0.51
8476,eq_8476.jpeg,-36x + 15,0,49,-1.25
8477,eq_8477.jpeg,-20x - 68,1,-3.75,-3.75
8478,eq_8478.jpeg,-62x - 25,1,-0.18,-0.18
8479,eq_8479.jpeg,-95x - 20,1,0.4,0.4
8480,eq_8480.jpeg,51x + 95,0,-82,-2.78
8481,eq_8481.jpeg,70x + 60,1,-0.89,-0.89
8482,eq_8482.jpeg,-5x - 89,0,73,-23.8
8483,eq_8483.jpeg,-66x - 51,0,11,-1.17
8484,eq_8484.jpeg,-87x + 5,0,62,0.08
8485,eq_8485.jpeg,27x + 44,1,-0.59,-0.59
8486,eq_8486.jpeg,-39x + 18,1,-0.74,-0.74
8487,eq_8487.jpeg,78x + 55,0,-47,0.26
8488,eq_8488.jpeg,-3x - 30,0,-73,-36.33
8489,eq_8489.jpeg,-14x - 82,0,-81,-12.93
8490,eq_8490.jpeg,-4x - 10,1,-20.0,-20.0
8491,eq_8491.jpeg,93x + 83,1,-1.09,-1.09
8492,eq_8492.jpeg,-46x - 91,0,-54,0.15
8493,eq_8493.jpeg,-45x - 46,1,-1.51,-1.51
8494,eq_8494.jpeg,-56x - 76,1,-1.66,-1.66
8495,eq_8495.jpeg,98x - 59,1,-0.07,-0.07
8496,eq_8496.jpeg,-2x + 50,0,-18,-17.0
8497,eq_8497.jpeg,-17x - 9,0,-94,2.35
8498,eq_8498.jpeg,32x + 34,0,-48,-2.88
8499,eq_8499.jpeg,-4x - 99,1,-27.5,-27.5
8500,eq_8500.jpeg,-92x - 46,1,0.1,0.1
8501,eq_8501.jpeg,69x + 96,1,-1.65,-1.65
8502,eq_8502.jpeg,-43x + 56,1,2.21,2.21
8503,eq_8503.jpeg,-66x + 27,0,3,0.52
8504,eq_8504.jpeg,66x - 51,0,-37,1.47
8505,eq_8505.jpeg,78x + 43,1,0.26,0.26
8506,eq_8506.jpeg,-30x - 23,0,80,1.33
8507,eq_8507.jpeg,4x + 51,0,-10,1.0
8508,eq_8508.jpeg,69x - 79,0,-60,1.25
8509,eq_8509.jpeg,-68x - 65,0,-12,-0.72
8510,eq_8510.jpeg,37x + 83,0,-77,-1.24
8511,eq_8511.jpeg,-87x + 94,0,-98,0.99
8512,eq_8512.jpeg,41x + 48,1,-2.61,-2.61
8513,eq_8513.jpeg,-72x - 6,0,-94,0.68
8514,eq_8514.jpeg,32x + 29,1,-1.97,-1.97
8515,eq_8515.jpeg,91x + 9,0,92,-0.52
8516,eq_8516.jpeg,-33x - 1,1,0.94,0.94
8517,eq_8517.jpeg,-42x - 85,0,71,-0.64
8518,eq_8518.jpeg,10x + 63,0,29,-13.8
8519,eq_8519.jpeg,-4x + 68,0,-84,36.0
8520,eq_8520.jpeg,-25x - 2,0,85,3.68
8521,eq_8521.jpeg,89x + 83,0,90,-0.25
8522,eq_8522.jpeg,-74x - 77,0,-60,0.04
8523,eq_8523.jpeg,-18x + 36,0,91,4.67
8524,eq_8524.jpeg,-2x + 39,0,69,34.5
8525,eq_8525.jpeg,78x - 34,0,-54,0.24
8526,eq_8526.jpeg,-53x - 77,0,-31,-1.72
8527,eq_8527.jpeg,86x - 88,0,24,0.35
8528,eq_8528.jpeg,14x - 96,0,68,4.57
8529,eq_8529.jpeg,45x - 85,1,2.42,2.42
8530,eq_8530.jpeg,-89x + 69,1,-0.11,-0.11
8531,eq_8531.jpeg,93x + 36,1,-0.69,-0.69
8532,eq_8532.jpeg,-33x + 66,0,72,4.97
8533,eq_8533.jpeg,-40x - 56,0,94,-0.35
8534,eq_8534.jpeg,86x + 93,0,-5,-1.66
8535,eq_8535.jpeg,42x + 21,0,-31,-0.36
8536,eq_8536.jpeg,29x - 32,0,-86,-0.69
8537,eq_8537.jpeg,-57x + 4,0,23,0.18
8538,eq_8538.jpeg,-27x - 65,1,-3.81,-3.81
8539,eq_8539.jpeg,68x + 61,1,-0.34,-0.34
8540,eq_8540.jpeg,55x - 80,0,83,2.65
8541,eq_8541.jpeg,-58x + 27,1,1.79,1.79
8542,eq_8542.jpeg,1x + 72,0,19,-139.0
8543,eq_8543.jpeg,-11x - 48,1,-6.91,-6.91
8544,eq_8544.jpeg,-51x + 65,0,21,1.59
8545,eq_8545.jpeg,-48x - 73,0,-47,-1.94
8546,eq_8546.jpeg,89x - 3,0,62,-0.4
8547,eq_8547.jpeg,-48x + 74,1,3.12,3.12
8548,eq_8548.jpeg,-97x + 92,0,45,0.39
8549,eq_8549.jpeg,-34x + 20,1,1.88,1.88
8550,eq_8550.jpeg,60x - 42,1,-0.15,-0.15
8551,eq_8551.jpeg,-51x + 3,0,-95,0.22
8552,eq_8552.jpeg,98x + 35,0,-74,-0.9
8553,eq_8553.jpeg,76x + 72,0,63,-0.33
8554,eq_8554.jpeg,23x - 44,0,58,0.96
8555,eq_8555.jpeg,71x + 30,1,-1.82,-1.82
8556,eq_8556.jpeg,-68x + 78,1,1.53,1.53
8557,eq_8557.jpeg,86x + 41,0,-37,0.44
8558,eq_8558.jpeg,1x - 14,1,82.0,82.0
8559,eq_8559.jpeg,-36x + 83,0,10,1.94
8560,eq_8560.jpeg,-93x + 46,0,-10,1.28
8561,eq_8561.jpeg,-21x + 35,1,4.14,4.14
8562,eq_8562.jpeg,-93x + 36,0,-85,0.18
8563,eq_8563.jpeg,50x + 51,1,-2.26,-2.26
8564,eq_8564.jpeg,-41x + 42,0,59,1.51
8565,eq_8565.jpeg,-47x - 20,0,-21,-1.02
8566,eq_8566.jpeg,-57x - 68,1,0.07,0.07
8567,eq_8567.jpeg,98x + 62,0,-76,-0.45
8568,eq_8568.jpeg,66x - 28,0,-89,1.39
8569,eq_8569.jpeg,-40x - 13,1,1.95,1.95
8570,eq_8570.jpeg,-90x + 93,0,2,1.87
8571,eq_8571.jpeg,61x + 66,1,0.0,0.0
8572,eq_8572.jpeg,91x - 93,1,0.31,0.31
8573,eq_8573.jpeg,-95x - 41,1,0.06,0.06
8574,eq_8574.jpeg,-5x - 64,0,36,-30.8
8575,eq_8575.jpeg,-58x - 94,0,96,-3.09
8576,eq_8576.jpeg,64x - 90,1,0.72,0.72
8577,eq_8577.jpeg,-10x - 78,0,86,-16.9
8578,eq_8578.jpeg,59x + 95,0,36,-2.42
8579,eq_8579.jpeg,-24x - 15,0,-32,-1.04
8580,eq_8580.jpeg,55x + 39,1,-1.8,-1.8
8581,eq_8581.jpeg,-74x + 77,0,-99,2.3
8582,eq_8582.jpeg,-12x - 64,1,-8.5,-8.5
8583,eq_8583.jpeg,11x + 73,0,-90,-1.45
8584,eq_8584.jpeg,49x - 61,0,-85,0.43
8585,eq_8585.jpeg,98x + 33,1,0.4,0.4
8586,eq_8586.jpeg,32x - 68,0,12,3.69
8587,eq_8587.jpeg,70x + 93,1,-1.04,-1.04
8588,eq_8588.jpeg,-69x + 10,1,-0.8,-0.8
8589,eq_8589.jpeg,-45x + 96,1,3.84,3.84
8590,eq_8590.jpeg,22x - 17,1,0.68,0.68
8591,eq_8591.jpeg,6x - 7,0,-75,2.0
8592,eq_8592.jpeg,84x - 74,1,1.46,1.46
8593,eq_8593.jpeg,-30x + 74,0,32,1.13
8594,eq_8594.jpeg,-58x + 84,0,-38,1.41
8595,eq_8595.jpeg,8x - 63,1,10.62,10.62
8596,eq_8596.jpeg,14x - 62,0,-20,3.36
8597,eq_8597.jpeg,-77x - 93,1,-0.9,-0.9
8598,eq_8598.jpeg,-69x - 42,0,84,-1.48
8599,eq_8599.jpeg,-70x - 48,1,-1.91,-1.91
8600,eq_8600.jpeg,78x + 98,1,-1.18,-1.18
8601,eq_8601.jpeg,51x - 5,1,-0.06,-0.06
8602,eq_8602.jpeg,-97x - 32,0,-2,0.05
8603,eq_8603.jpeg,-17x + 15,0,56,2.53
8604,eq_8604.jpeg,-65x - 75,1,-1.88,-1.88
8605,eq_8605.jpeg,85x + 20,1,0.05,0.05
8606,eq_8606.jpeg,-78x - 3,0,7,-0.97
8607,eq_8607.jpeg,-10x + 79,0,79,16.9
8608,eq_8608.jpeg,11x - 65,1,12.0,12.0
8609,eq_8609.jpeg,-79x - 11,0,6,0.96
8610,eq_8610.jpeg,-91x - 57,1,-1.08,-1.08
8611,eq_8611.jpeg,-4x + 55,0,-67,-3.25
8612,eq_8612.jpeg,62x + 47,0,-36,0.02
8613,eq_8613.jpeg,-41x - 6,1,1.24,1.24
8614,eq_8614.jpeg,82x - 98,1,1.23,1.23
8615,eq_8615.jpeg,-39x - 65,0,85,-2.72
8616,eq_8616.jpeg,83x + 27,1,-0.42,-0.42
8617,eq_8617.jpeg,-68x - 12,0,17,-0.19
8618,eq_8618.jpeg,12x + 48,0,36,4.25
8619,eq_8619.jpeg,89x - 6,1,-0.98,-0.98
8620,eq_8620.jpeg,13x + 30,1,1.15,1.15
8621,eq_8621.jpeg,7x + 5,1,3.86,3.86
8622,eq_8622.jpeg,9x + 32,1,2.89,2.89
8623,eq_8623.jpeg,-69x + 18,1,-0.3,-0.3
8624,eq_8624.jpeg,-78x + 61,0,43,0.1
8625,eq_8625.jpeg,-26x - 7,1,-3.04,-3.04
8626,eq_8626.jpeg,82x - 11,0,87,-0.27
8627,eq_8627.jpeg,-17x + 99,0,-96,0.29
8628,eq_8628.jpeg,97x + 69,1,-0.16,-0.16
8629,eq_8629.jpeg,12x + 99,0,86,-12.75
8630,eq_8630.jpeg,39x + 86,1,-3.95,-3.95
8631,eq_8631.jpeg,54x + 83,0,-85,-1.52
8632,eq_8632.jpeg,-76x - 83,1,-1.18,-1.18
8633,eq_8633.jpeg,27x + 60,1,1.41,1.41
8634,eq_8634.jpeg,28x - 68,1,-1.04,-1.04
8635,eq_8635.jpeg,-44x + 99,0,16,1.23
8636,eq_8636.jpeg,-37x - 64,1,-3.54,-3.54
8637,eq_8637.jpeg,-57x + 67,1,-0.21,-0.21
8638,eq_8638.jpeg,-50x - 75,0,-49,-1.62
8639,eq_8639.jpeg,71x + 88,1,-2.03,-2.03
8640,eq_8640.jpeg,4x + 74,0,23,-41.5
8641,eq_8641.jpeg,-3x - 35,0,-62,20.0
8642,eq_8642.jpeg,-78x - 22,1,0.96,0.96
8643,eq_8643.jpeg,10x - 9,0,63,8.1
8644,eq_8644.jpeg,82x - 23,1,-0.48,-0.48
8645,eq_8645.jpeg,4x + 58,0,-84,-6.5
8646,eq_8646.jpeg,26x - 26,0,8,-0.88
8647,eq_8647.jpeg,84x - 21,1,-0.24,-0.24
8648,eq_8648.jpeg,14x - 17,1,6.07,6.07
8649,eq_8649.jpeg,18x + 44,0,-29,-5.89
8650,eq_8650.jpeg,76x + 3,0,61,-1.33
8651,eq_8651.jpeg,80x - 91,0,-38,1.98
8652,eq_8652.jpeg,69x + 88,0,1,-1.09
8653,eq_8653.jpeg,-19x + 72,0,-44,0.68
8654,eq_8654.jpeg,-73x - 27,0,87,0.75
8655,eq_8655.jpeg,17x + 96,1,-5.12,-5.12
8656,eq_8656.jpeg,-29x + 39,0,-1,0.86
8657,eq_8657.jpeg,65x + 93,1,-1.2,-1.2
8658,eq_8658.jpeg,-27x - 69,0,-40,-2.74
8659,eq_8659.jpeg,20x - 7,0,13,-0.2
8660,eq_8660.jpeg,84x - 92,0,-25,1.01
8661,eq_8661.jpeg,-31x - 35,0,78,1.39
8662,eq_8662.jpeg,-77x - 87,0,12,-1.53
8663,eq_8663.jpeg,64x + 16,0,-52,0.83
8664,eq_8664.jpeg,-29x - 9,0,94,0.38
8665,eq_8665.jpeg,-31x + 70,1,0.26,0.26
8666,eq_8666.jpeg,14x + 46,0,30,-5.64
8667,eq_8667.jpeg,29x + 56,0,-59,-3.55
8668,eq_8668.jpeg,27x - 49,1,-0.93,-0.93
8669,eq_8669.jpeg,-17x - 69,1,-9.35,-9.35
8670,eq_8670.jpeg,-97x + 29,0,78,1.09
8671,eq_8671.jpeg,96x + 31,1,-1.11,-1.11
8672,eq_8672.jpeg,-78x - 71,1,0.26,0.26
8673,eq_8673.jpeg,-64x - 15,1,-0.25,-0.25
8674,eq_8674.jpeg,69x + 76,0,-1,0.22
8675,eq_8675.jpeg,-41x + 40,0,-37,2.59
8676,eq_8676.jpeg,15x + 50,1,-4.07,-4.07
8677,eq_8677.jpeg,-88x + 61,0,26,-0.12
8678,eq_8678.jpeg,96x - 62,1,0.8,0.8
8679,eq_8679.jpeg,9x - 95,1,20.22,20.22
8680,eq_8680.jpeg,-62x + 75,0,87,2.19
8681,eq_8681.jpeg,64x - 44,0,20,0.92
8682,eq_8682.jpeg,74x + 50,1,-2.01,-2.01
8683,eq_8683.jpeg,-26x + 46,1,-0.04,-0.04
8684,eq_8684.jpeg,-45x - 27,0,-20,-2.0
8685,eq_8685.jpeg,67x - 6,0,-68,1.27
8686,eq_8686.jpeg,38x - 89,0,-77,4.08
8687,eq_8687.jpeg,47x - 49,1,2.38,2.38
8688,eq_8688.jpeg,-59x + 28,1,0.49,0.49
8689,eq_8689.jpeg,31x - 32,0,-32,2.68
8690,eq_8690.jpeg,-21x - 86,0,64,-5.95
8691,eq_8691.jpeg,54x + 69,1,-1.87,-1.87
8692,eq_8692.jpeg,-31x - 64,1,-5.06,-5.06
8693,eq_8693.jpeg,97x + 68,0,-39,-1.18
8694,eq_8694.jpeg,37x - 39,0,74,-1.32
8695,eq_8695.jpeg,-35x + 94,1,0.94,0.94
8696,eq_8696.jpeg,1x - 92,0,-59,131.0
8697,eq_8697.jpeg,71x + 97,1,-2.73,-2.73
8698,eq_8698.jpeg,-43x - 83,1,-2.81,-2.81
8699,eq_8699.jpeg,-92x - 67,1,-1.73,-1.73
8700,eq_8700.jpeg,-91x + 5,0,78,-1.0
8701,eq_8701.jpeg,-17x - 88,0,-14,-1.94
8702,eq_8702.jpeg,-19x - 36,0,-81,2.47
8703,eq_8703.jpeg,-59x - 60,0,8,-0.39
8704,eq_8704.jpeg,-11x - 27,1,-10.73,-10.73
8705,eq_8705.jpeg,-67x + 48,0,-92,-0.1
8706,eq_8706.jpeg,58x - 51,1,0.24,0.24
8707,eq_8707.jpeg,-23x - 26,1,-0.3,-0.3
8708,eq_8708.jpeg,87x + 12,0,31,0.82
8709,eq_8709.jpeg,73x + 45,0,-59,-1.63
8710,eq_8710.jpeg,47x + 48,1,-0.51,-0.51
8711,eq_8711.jpeg,-48x + 5,0,-82,-1.1
8712,eq_8712.jpeg,-45x + 37,1,0.18,0.18
8713,eq_8713.jpeg,78x + 88,1,0.0,0.0
8714,eq_8714.jpeg,-27x + 90,0,-57,5.3
8715,eq_8715.jpeg,-97x + 36,0,45,1.26
8716,eq_8716.jpeg,-28x + 98,0,-58,4.86
8717,eq_8717.jpeg,-10x - 27,0,-13,-0.6
8718,eq_8718.jpeg,9x - 82,0,-90,18.0
8719,eq_8719.jpeg,-36x + 1,0,20,-1.67
8720,eq_8720.jpeg,-13x + 22,1,-1.92,-1.92
8721,eq_8721.jpeg,4x - 31,0,82,9.0
8722,eq_8722.jpeg,-4x - 35,1,-24.75,-24.75
8723,eq_8723.jpeg,33x + 21,1,1.67,1.67
8724,eq_8724.jpeg,50x + 27,0,-43,0.7
8725,eq_8725.jpeg,17x + 34,0,-98,3.18
8726,eq_8726.jpeg,89x + 72,1,0.02,0.02
8727,eq_8727.jpeg,-79x + 1,1,-1.16,-1.16
8728,eq_8728.jpeg,42x - 74,1,-0.5,-0.5
8729,eq_8729.jpeg,47x + 91,0,1,-2.26
8730,eq_8730.jpeg,62x - 85,0,-38,-0.05
8731,eq_8731.jpeg,-82x + 94,0,-32,2.01
8732,eq_8732.jpeg,64x - 55,0,-72,0.11
8733,eq_8733.jpeg,6x - 37,0,-6,0.17
8734,eq_8734.jpeg,85x + 56,1,0.39,0.39
8735,eq_8735.jpeg,-25x - 75,0,-58,-3.28
8736,eq_8736.jpeg,-23x + 37,0,-72,-2.26
8737,eq_8737.jpeg,-60x + 78,0,47,1.7
8738,eq_8738.jpeg,75x + 98,1,-2.19,-2.19
8739,eq_8739.jpeg,91x + 20,1,-0.01,-0.01
8740,eq_8740.jpeg,16x - 97,1,0.19,0.19
8741,eq_8741.jpeg,-28x - 64,0,-21,-3.5
8742,eq_8742.jpeg,95x + 93,0,29,-0.54
8743,eq_8743.jpeg,90x - 94,1,0.67,0.67
8744,eq_8744.jpeg,17x - 16,1,2.0,2.0
8745,eq_8745.jpeg,-61x - 89,0,92,-0.66
8746,eq_8746.jpeg,-16x - 45,1,-5.5,-5.5
8747,eq_8747.jpeg,11x + 74,1,-5.45,-5.45
8748,eq_8748.jpeg,38x + 24,0,-79,1.84
8749,eq_8749.jpeg,-38x + 73,1,0.37,0.37
8750,eq_8750.jpeg,49x + 30,0,62,-0.69
8751,eq_8751.jpeg,63x + 27,1,-0.78,-0.78
8752,eq_8752.jpeg,42x - 68,0,-34,0.67
8753,eq_8753.jpeg,-16x - 97,0,-80,-5.0
8754,eq_8754.jpeg,5x - 33,1,5.6,5.6
8755,eq_8755.jpeg,-74x + 38,1,1.85,1.85
8756,eq_8756.jpeg,-80x + 21,0,-5,1.46
8757,eq_8757.jpeg,92x + 62,0,24,-0.84
8758,eq_8758.jpeg,79x - 35,0,-17,0.82
8759,eq_8759.jpeg,72x + 99,0,-93,0.0
8760,eq_8760.jpeg,82x - 33,0,99,0.6
8761,eq_8761.jpeg,-12x + 6,1,3.83,3.83
8762,eq_8762.jpeg,-56x + 54,1,-0.21,-0.21
8763,eq_8763.jpeg,-60x + 33,0,-57,0.17
8764,eq_8764.jpeg,-71x - 33,1,-1.06,-1.06
8765,eq_8765.jpeg,71x + 40,0,14,0.69
8766,eq_8766.jpeg,-13x - 98,0,-98,-7.08
8767,eq_8767.jpeg,-85x + 16,1,0.98,0.98
8768,eq_8768.jpeg,-84x - 14,0,-3,-1.05
8769,eq_8769.jpeg,35x - 70,0,44,1.43
8770,eq_8770.jpeg,-13x + 55,1,10.23,10.23
8771,eq_8771.jpeg,-71x - 26,0,-53,-1.15
8772,eq_8772.jpeg,-62x - 24,1,0.68,0.68
8773,eq_8773.jpeg,30x - 58,0,42,1.5
8774,eq_8774.jpeg,11x + 70,0,-86,-3.27
8775,eq_8775.jpeg,25x + 67,1,-0.12,-0.12
8776,eq_8776.jpeg,95x - 84,1,1.55,1.55
8777,eq_8777.jpeg,67x - 61,0,-81,0.25
8778,eq_8778.jpeg,-20x - 26,0,-14,3.35
8779,eq_8779.jpeg,93x - 53,0,-43,0.9
8780,eq_8780.jpeg,-38x + 87,0,-62,1.74
8781,eq_8781.jpeg,90x - 73,1,1.61,1.61
8782,eq_8782.jpeg,-56x - 62,0,36,0.62
8783,eq_8783.jpeg,52x - 80,1,2.52,2.52
8784,eq_8784.jpeg,83x + 47,1,-1.4,-1.4
8785,eq_8785.jpeg,-64x + 94,1,1.33,1.33
8786,eq_8786.jpeg,42x - 2,1,1.45,1.45
8787,eq_8787.jpeg,75x - 8,1,-0.11,-0.11
8788,eq_8788.jpeg,-23x + 35,1,1.87,1.87
8789,eq_8789.jpeg,-18x - 34,0,8,-4.44
8790,eq_8790.jpeg,98x - 26,1,0.55,0.55
8791,eq_8791.jpeg,23x - 71,0,-100,3.52
